col0,col1,col2,col3
"Farmington Historical Society, Maine",Farmington Historical Society Inc,historical society,history of Maine
"Nobleboro Historical Society, Maine",Nobleboro Historical Society,historical society,history of Maine
"Historical Society of Wells and Ogunquit, Maine",Historical Society of Wells and Ogunquit Inc,historical society,history of Maine
"Chebeague Island Historical Society, Maine",Chebeague Island Historical Society,historical society,history of Maine
"Lovell Historical Society, Maine",Lovell Historical Society,historical society,history of Maine
"Canton Historical Society, Maine",Canton Historical Society,historical society,history of Maine
"Islesboro Historical Society, Maine",Islesboro Historical Society,historical society,history of Maine
"Moosehead Historical Society, Maine",Moosehead Historical Society Inc,historical society,history of Maine
"Great Cranberry Historical Society, Maine",Great Cranberry Historical Society,historical society,history of Maine
"Mount Desert Island Historical Society, Maine",Mount Desert Island Historical Society,historical society,history of Maine
"Jackman Moose River Historical Society, Maine",Jackman Moose River Historical Society,historical society,history of Maine
"Castine Historical Society, Maine",Castine Historical Society Inc,historical society,history of Maine
