col0,col1,col2
"School of Fine Art, History of Art and Cultural Studies","Faculty of Arts, Humanities and Cultures",School of Geography
School of Performance and Cultural Industries,"Faculty of Performance, Visual Arts and Communications",University of Leeds
School of Design,"Faculty of Performance, Visual Arts and Communications",University of Leeds
School of Physics and Astronomy,Faculty of Mathematics and Physical Sciences,University of Leeds
School of Mathematics,Faculty of Mathematics and Physical Sciences,University of Leeds
School of Earth and Environment,Faculty of Environment,University of Leeds
School of Law,Faculty of Social Sciences,University of Leeds
School of Education,Faculty of Social Sciences,University of Leeds
Centre for Plant Sciences,Faculty of Biological Sciences,University of Leeds
Antimicrobial Research Centre,Faculty of Biological Sciences,University of Leeds
School of Molecular and Cellular Biology,Faculty of Biological Sciences,University of Leeds
School of Biomedical Sciences,Faculty of Biological Sciences,University of Leeds
School of Biology,Faculty of Biological Sciences,University of Leeds
School of Chemical and Process Engineering,Faculty of Engineering,University of Leeds
School of Psychology,Faculty of Medicine and Health,University of Leeds
School of Dentistry,Faculty of Medicine and Health,University of Leeds
WELMEC Centre of Excellence in Medical Engineering,Faculty of Medicine and Health,University of Leeds
"School of Languages, Cultures and Societies","Faculty of Arts, University of Leeds",University of Leeds
Leeds Humanities Research Institute,"Faculty of Arts, University of Leeds",University of Leeds
"School of Philosophy, Religion and History of Science","Faculty of Arts, University of Leeds",University of Leeds
