col0,col1,col2,col3
Vale of York Academy,City of York,2017-04-01,Diocese of York
All Saints' Church of England Academy,Dorset,2019-06-01,Diocese of Salisbury
St Mary's Catholic School,City of Newcastle upon Tyne,2013-09-01,Roman Catholic Diocese of Hexham and Newcastle
The Oxford Academy,Oxfordshire,2008-09-01,Diocese of Oxford
St Simon Stock Catholic School,Kent,2014-01-01,Roman Catholic Archdiocese of Southwark
St Catherine's College,East Sussex,2016-08-01,Diocese of Chichester
Ada Lovelace Church of England High School,London Borough of Ealing,2018-09-01,Diocese of London
Manshead CofE Academy,Central Bedfordshire,2017-05-01,Diocese of St Albans
The Marlborough Church of England School,Oxfordshire,2012-10-01,Diocese of Oxford
"St John the Baptist Catholic Comprehensive School, Woking",Surrey,2016-09-01,Roman Catholic Diocese of Arundel and Brighton
