col0,col1,col2,col3
Syro-Malabar Catholic Archeparchy of Kottayam,Catholic Church,Syriac,Kottayam
Hungarian Greek Catholic Archeparchy of Hajdúdorog,Hungarian Greek Catholic Church,Hungarian,Hajdúdorog
Melkite Catholic Archeparchy of Bosra and Hauran,Catholicism,Arabic,Khabab
Melkite Catholic Archeparchy of Homs,Catholic Church,Arabic,Homs Governorate
Ukrainian Catholic Archeparchy of Przemyśl–Warsaw,Greek catholic church,Ukrainian,Przemyśl
Chaldean Catholic Archeparchy of Urmia,Catholicism,Arabic,Urmia
Chaldean Catholic Archeparchy of Kirkuk,Catholic Church,Arabic,Kirkuk
Chaldean Catholic Archeparchy of Ahwaz,Catholicism,Arabic,Ahvaz
Maronite Catholic Archeparchy of Tripoli,Catholicism,Syriac,Tripoli
Melkite Catholic Archeparchy of Tripoli,Catholicism,Arabic,Tripoli
Melkite Catholic Archeparchy of Sidon,Catholicism,Arabic,Sidon
Ukrainian Catholic Archeparchy of Ternopil–Zboriv,Catholicism,Ukrainian,Ternopil
Syrian Catholic Archeparchy of Homs,Catholicism,Syriac,Homs
Melkite Catholic Archeparchy of Aleppo,Catholic Church,Arabic,Homs
Chaldean Catholic Archeparchy of Mosul,Catholic Church,Arabic,Mosul
Syrian Catholic Archeparchy of Mossul,Catholicism,Arabic,Mosul
Maronite Catholic Archeparchy of Tyre,Catholicism,Syriac,Tyre
Melkite Catholic Archeparchy of Tyre,Catholicism,Arabic,Tyre
Archeparchy of Haifa and the Holy Land,Catholicism,Syriac,Haifa
Syriac Catholic Archeparchy of Aleppo,Catholic Church,Syriac,Aleppo
