col0,col1,col2,col3
Tennis Channel Open,tennis tournament,Association of Tennis Professionals,hardcourt
Qatar Open,tennis tournament,Association of Tennis Professionals,hardcourt
Maharashtra Open,tennis tournament,Association of Tennis Professionals,hardcourt
Swiss Indoors,tennis tournament,Association of Tennis Professionals,hardcourt
Eastbourne International,tennis tournament,Women's Tennis Association,grass court
Nottingham Open,tennis tournament,Women's Tennis Association,grass court
Hall of Fame Tennis Championships,ATP tennis tournament,Association of Tennis Professionals,grass court
Rosmalen Grass Court Championships,tennis tournament,Association of Tennis Professionals,grass court
Gerry Weber Open,tennis tournament,Association of Tennis Professionals,grass court
Rio Open,tennis tournament,Women's Tennis Association,clay court
