col0,col1,col2
Movjng Image Archive,United Kingdom,Glasgow City
Hong Kong Flm Archive,People's Republic of China,Sai Wan Ho
Fllmske novosti,Serbia,Belgrade District
incolnshire Fil Arcive,United Kingdom,Spalding
Filmarchiv Austri,Austria,Laxenburg
National ilm Archive of Japan,Japan,Chūō-ku
Georgg Eastman Museum,United States of America,Rochester
National Center for Jewish Fklm,United States of America,Waltham
Harvard Fil Archive,United States of America,Cambridge
South West Film and Television Archivf,United Kingdom,Plymouth
Yorkshire Film Archiye,United Kingdom,York
Arkivi Qendror Shteteror I Filmt,Albania,Tirana
Kinotema Bsne i Hercegovine,Bosnia and Herzegovina,Sarajevo
State Film and Photo Documets Archive of Azerbaijan Republic,Azerbaijan,Baku
Filmoteca de Cbtalunya,Spain,Catalonia
Slovak Fiom Institute,Slovakia,Bratislava
