col0,col1,col2
Novo Holdings,Kasim Kutay,Novozymes
United Technologies Corporation,Gregory J. Hayes,Pratt & Whitney
Raytheon,William H. Swanson,Raytheon Missile Systems
Suntory,Nobutada Saji,Beam Inc.
Atos SE,Elie Girard,Groupe Bull
Lundbeck,Kåre Schultz,Lundbeck (United States)
Deichmann SE,Heinrich Deichmann,Rack Room Shoes
Tenaris,Paolo Rocca,Tenaris (Venezuela)
Almaz-Antey,Sergey Chemezov,Tikhomirov Scientific Research Institute of Instrument Design
Techint,Paolo Rocca,Tenaris
Danaher Corporation,Steven M. Rales,Beckman Coulter
Finlayson,Wilhelm von Nottbeck,Forssa-yhtiö
TSMC,Morris Chang,Taiwan Semiconductor Manufacturing Company (China)
