col0,col1,col2
ŽKK Student Niš,Serbia,women's basketball
ŽKK Stara Pazova,Serbia,women's basketball
ŽKK Srbobran,Serbia,women's basketball
OKK Šabac,Serbia,women's basketball
ŽKK Radnički Beograd,Serbia,women's basketball
ŽKK Jagodina 2001,Serbia,women's basketball
ŽKK Voždovac,Serbia,women's basketball
ŽKK Mladi Krajišnik,Bosnia and Herzegovina,women's basketball
Olympiacos Volou B.C.,Greece,women's basketball
Ohio State Buckeyes men's basketball,United States of America,men's basketball
