col0,col1,col2,col3
Russian Ralways,2421582740000.0,141101040000.0,731104.0
MOLGroup,1812435756000.0,250396725000.0,24761.126
MOESK,173773371897.99997,9366506927.0,16160.0
Česká spořiteln,123575256999.99998,15484896000.0,10193.328
československá obchodní banka,92016000000.0,15883056000.0,8401.18
ČEZ Grou,241673810000.0,10405500000.0,31479.154999999995
Lkoil,3500870196999.9995,416217780000.0,150149.99999999997
X5 etail Group,167129750000.0,28842494000.0,277285.404
E.ON Česká repulika,9422018424.0,409099320.0,1079.484
Severočeská vrdárenská společnost,18681388992.0,420628320.0,1780.3249999999998
