col0,col1,col2,col3
Legis Volumni,Biskra,Juan Tomás Oliver Climent,Catholic Church
Diocese of Termini Imerese,Sicily,Marco Salvi,Catholic Church
Basti,Andalusia,Joseba Segura Etxezarraga,Catholic Church
Naiera,Nájera,Bernard E. Shlesinger,Catholic Church
Caere,Lazio,Giacomo Morandi,Catholic Church
Inis Cathaig,Munster,Josef Graf,Catholic Church
Telde titular see,Canary Islands,Giampiero Gloder,Catholic Church
Fuerteventura titular see,Canary Islands,"Prudencio Padilla Andaya, Jr.",Catholic Church
Diocese of Beverley,England,John Hine,Catholic Church
Diocese of Bagnoregio,Lazio,Guido Pozzo,Catholic Church
Roman Catholic Diocese of Martirano,Calabria,Piero Marini,Catholic Church
Roman Catholic Diocese of Castro di Puglia,Apulia,Richard J. Sklba,Catholic Church
Ceanannus Mór,Leinster,Thomas John Curry,Catholic Church
Hólar,Northwestern Region,Marek Solarczyk,Catholicism
Rota,Roda de Isábena,Joël Mercier,Latin Church
Roman Catholic Diocese of Trevico,Campania,Johannes Antonius Kok,Catholic Church
Roman Catholic Diocese of Scala,Campania,Edward Joseph Adams,Catholic Church
Elo,Toledo Province,Andrés Carrascosa Coso,Catholic Church
Ala Miliaria,Beniane,Rainer Klug,Catholic Church
Diocese of Aleria,Corsica,Guido Fiandino,Catholic Church
