col0,col1,col2
Collapsing Horse,Ireland,Dan Colley
Neworld Theatre,Canada,Camyar Chai
Eleftheros Kyklos,Greece,Kanellos Apostolou
Artistic Organization Morfes Ekfrasis,Greece,Thomas Kindynis
Peiramatiko Theatro tis Polis Mariettas Rialdi,Greece,Marietta Rialdi
Omada Theama,Greece,Giannis Kakleas
Theatro Knosos Lampros Tsagkas,Greece,Lampros Tsagkas
Theatro tou Notou,Greece,Giannis Chouvardas
This Famous Tiny Circus theater group,Greece,Konstnatinos Markellos
Antitheatro Marias Ksenoudaki,Greece,Maria Xenoudaki
Theatrical organization Neos Logos,Greece,Iakovos Drosos
Theatro Stoa,Greece,Thanasis Papageorgiou
Theatro Ethnikou Kipou,Greece,Nikos Chatziskos
Thiasos Nikou Chatziskou - Titikas Nikiforaki,Greece,Nikos Chatziskos
Etaireia theatrou Dolichos,Greece,Dimitris Tarlow
Passion Machine,Ireland,Paul Mercier
I Alli Skini,Greece,Nikos Perelis
Theatro 3is Septemvriou,Greece,Nikos Perelis
Pnevmatiki kai Kallitechniki Etaireia Desmoi,Greece,Aspasia Papathanasiou
Etaireia Theatrou Empros,Greece,Tassos Bandis
