col0,col1,col2
Asilo de San Vicente de Paul,Philippines,1885-07-26
Pinnawala Elephant Orphanage,Sri Lanka,1975-01-01
Bird’s Nest,Lebanon,1922-01-01
Bayit Lepletot,Israel,1949-01-01
Schneller Orphanage,Israel,1860-01-01
Pa Van Der Steur,Indonesia,1892-01-01
Jewish Orphanage Berlin-Pankow,Germany,1882-01-01
St. Nicholas Orphanage,Russia,1996-01-01
Reedham Orphanage,United Kingdom,1844-01-01
"St Joseph Seminary, Mark Cross",United Kingdom,1925-01-01
Foundling Hospital,United Kingdom,1739-01-01
Wielingen,Netherlands,1930-01-01
American Orphanage of Syros,Greece,1923-01-01
Hadjikonsta orphanage,Greece,1853-01-01
Russian Bishop's House,United States of America,1841-01-01
Tualatin Academy,United States of America,1848-01-01
Imperail School of Orphaned Kids Saint Vincent Ferrer,Spain,1410-01-01
Gaudiopolis,Hungary,1945-01-01
Sudmannske barnehjem,Norway,1904-01-01
Beaterio-Colegio de Santa Rita de Pasig,Captaincy General of the Philippines,1740-01-01
