col0,col1,col2,col3
Stray Kids,2017-10-17,South Korea,dance-pop
ONF,2017-01-01,South Korea,dance-pop
Second Alibi,2014-01-01,United States of America,pop music
Enoi,2019-01-01,South Korea,hip hop music
AB6IX,2019-01-01,South Korea,hip hop music
D1CE,2019-01-01,South Korea,hip hop music
1the9,2019-01-01,South Korea,hip hop music
Ateez,2018-10-24,South Korea,hip hop music
D-Crunch,2018-01-01,South Korea,hip hop music
UNB,2018-01-01,South Korea,hip hop music
Stray Kids,2017-10-17,South Korea,hip hop music
ONF,2017-01-01,South Korea,hip hop music
Ninety One,2015-01-01,Kazakhstan,Q-pop
Brockhampton,2015-01-01,United States of America,Southern hip hop
