col0,col1,col2,col3
Dubai Internet City,Dubai,1999-01-01,United Arab Emirates
Dhirubhai Ambani Knowledge City,Navi Mumbai,2002-01-01,India
West-Siberian Innovation Center,Tyumen Oblast,2008-03-11,Russia
BHTec,Minas Gerais,2005-01-01,Brazil
Pomeranian Science and Technology Park Gdynia,Redłowo,2001-01-01,Poland
Ideon Science Park,Lund Municipality,1983-01-01,Sweden
Lindholmen Science Park,Gothenburg Municipality,1999-01-01,Sweden
Johanneberg Science Park,Gothenburg Municipality,2009-01-01,Sweden
Geolit,Mengíbar,2000-01-01,Spain
Vizcaya Technology Park,Zamudio,1985-01-01,Spain
University of Valencia Science Park,Paterna,2009-01-01,Spain
Parque Tecnológico de Alava,Vitoria-Gasteiz,1992-01-01,Spain
Centro de Desarrollo Tecnológico de la Universidad de Cantabria,Santander,1999-01-01,Spain
Tecnocampus,Mataró,2000-01-01,Spain
Parque Tecnológico de Ciencias de la Salud (Granada),Granada,2021-01-01,Spain
Parque CienTec,São Paulo,1932-01-01,Brazil
NOI Techpark Alto Adige/Südtirol,Bolzano,2017-01-01,Italy
Garaia Teknologia Parkea,Mondragón,2007-01-01,Spain
Tecnoalcalá,Alcalá de Henares,2003-04-01,Spain
