col0,col1,col2,col3,col4
Loiret,678105,department of France,geography of Loiret,Brockhaus and Efron Encyclopedic Dictionary
Haute-Loire,227283,department of France,geography of Haute-Loire,Brockhaus and Efron Encyclopedic Dictionary
Landes,407444,department of France,geography of Landes,Brockhaus and Efron Encyclopedic Dictionary
Indre-et-Loire,606511,department of France,geography of Indre-et-Loire,Brockhaus and Efron Encyclopedic Dictionary
Hérault,1144892,department of France,geography of Hérault,Brockhaus and Efron Encyclopedic Dictionary
Gironde,1583384,department of France,geography of Gironde,Brockhaus and Efron Encyclopedic Dictionary
Gers,191091,department of France,geography of Gers,Brockhaus and Efron Encyclopedic Dictionary
Gard,744178,department of France,geography of Gard,Brockhaus and Efron Encyclopedic Dictionary
Eure-et-Loir,433233,department of France,geography of Eure-et-Loir,Brockhaus and Efron Encyclopedic Dictionary
Eure,601843,department of France,geography of Eure,Brockhaus and Efron Encyclopedic Dictionary
Drôme,511553,department of France,geography of Drôme,Brockhaus and Efron Encyclopedic Dictionary
Côte-d’Or,533819,department of France,geography of Côte-d'Or,Brockhaus and Efron Encyclopedic Dictionary
