col0,col1,col2
Brazilian Naval School,1823-01-01,Rio de Janeiro
Irkutsk High Military Aviation Engineering School,1931-01-01,Irkutsk
Irkutsk Infantry School,1920-01-01,Irkutsk
Ulyanovsk Tank School,1918-01-01,Ulyanovsk
Orenburg Military Aviation Piloting High School,1921-08-10,Orenburg
Tver Military College,1943-01-01,Tver
Minsk City Cadet School #2,2011-06-06,Minsk
Minsk Military Academy,1953-05-21,Minsk
Ukrainian Military Medical Academy,1993-01-13,Kyiv
Kiev Military Aviation Engineering Academy,1951-01-01,Kyiv
Military Academy,1899-04-16,Odessa
National Defence Academy,1954-12-07,Pune
"Air Force Technical College, Bangalore",1949-07-04,Bengaluru
S.O. Makarov Pacific Naval Institute,1937-01-01,Vladivostok
