col0,col1,col2
Sleepers' Reign,electronica,2010-01-01
Los Pekenikes,instrumental music,1959-01-01
Los Payos,Latin pop,1968-01-01
KARO NERO,pop rock,2018-01-01
Ranetki Girls,pop rock,2005-01-01
Honeymoan,indie rock,2017-01-01
Farewell Dear Ghost,indie rock,2010-01-01
Batten Showjo Tai,J-pop,2015-01-01
Tokimeki Sendenbu,J-pop,2015-01-01
Hepsi,rhythm and blues,2004-01-01
Love Generation,pop music,2010-01-01
Rock A Japonica,pop music,2015-01-01
Pastoral Symphony,pop music,1968-01-01
MBAND,pop music,2014-01-01
Roberto Jacketti & The Scooters,pop music,1980-01-01
Gradusy,pop music,2008-01-01
Singing Together,pop music,2002-01-01
The Four Preps,pop music,1956-01-01
Teach-In,pop music,1970-01-01
Blestyaschie,pop music,1988-01-01
