col0,col1,col2,col3
Government agency for Quality in Universities and Colleges,Catalonia,1996-01-01,Spain
Moscow Criminal Investigations Department,Moscow,1866-01-01,Russia
Griboedovsky ZAGS,Moscow,1909-01-01,Russia
Samsun State Opera and Ballet,Samsun,2008-01-01,Turkey
İzmir State Opera and Ballet,İzmir,1982-01-01,Turkey
Bankowy Fundusz Gwarancyjny,Warsaw,1994-12-14,Poland
Biodesign Institute,Arizona,2018-09-01,United States of America
Jacobs School of Engineering,California,1964-01-01,United States of America
Los Angeles World Airports,Los Angeles,1928-01-01,United States of America
Cabildo Insular de La Palma,La Palma,1913-03-16,Spain
Alberta Health Services,Alberta,2008-05-01,Canada
"Department of Science and Technology, Government of West Bengal",Kolkata district,1988-01-01,India
The Central Depot,Vienna,1938-03-01,Austria
