col0,col1,col2
2pac el negro,1988-01-01,Comite Polar Español
Gabriel de Castilla,1990-01-01,Comite Polar Español
Yapeyú Refuge,1956-11-04,Argentine Army
Progress Station,1989-02-26,Arctic and Antarctic Research Institute
Novolazarevskaya Station,1961-01-18,Arctic and Antarctic Research Institute
Bellingshausen Station,1968-02-22,Arctic and Antarctic Research Institute
Vostok Station,1957-01-01,Arctic and Antarctic Research Institute
Ruperto Elichiribehety Station,1997-12-22,Instituto Antártico Uruguayo
Asuka Station,1984-12-01,National Institute of Polar Research
Showa Station,1957-01-29,National Institute of Polar Research
Decepción Base,1948-01-25,Instituto Antártico Argentino
Almirante Brown Antarctic Base,1951-04-06,Instituto Antártico Argentino
Belgrano II Base,1979-02-05,Instituto Antártico Argentino
Carlini Station,1953-01-01,Instituto Antártico Argentino
Esperanza Base,1953-01-01,Instituto Antártico Argentino
Base Primavera,1977-01-01,Instituto Antártico Argentino
Base Melchior,1942-01-01,Instituto Antártico Argentino
Tor,1993-01-01,Norwegian Polar Institute
Dumont d'Urville Station,1956-01-01,Institut Polaire Francais Paul Emile Victor
McMurdo Station,1956-01-01,United States Antarctic Program
