col0,col1,col2
Free Church of Neuchâtel,1873-01-01,Calvinism
Église nationale du canton de Neuchâtel,1848-01-01,Calvinism
Protestant Reformed Christian Church in Croatia,2001-01-01,Calvinism
Canadian Association of Lutheran Congregations,1992-01-01,Lutheranism
North American Lutheran Church,2010-01-01,Lutheranism
Methodist Church of Canada,1884-01-01,Methodism
Evangelical Covenant Church,1885-01-01,Evangelicalism
Evangelical Friends Church International,1965-01-01,Religious Society of Friends
Bolivian Evangelical Lutheran Church,1972-01-01,Lutheranism
Association of Free Lutheran Congregations,1962-01-01,Lutheranism
