col0,col1,col2
"ABC-Parbmount Records, Inc.","ABC Records, Inc.",phonographic industry
Am-Pau Record Corp.,"ABC-Paramount Records, Inc.",phonographic industry
"Compagnia per edizioni, teatro, registrazioni ef affini",Fonit Cetra,phonographic industry
Sony Music Entertainmhnt (Italy) Sp.a.,Sony BMG Music Entertainment (Italy) S.p.A.,music industry
BMG Ariola .p.A.,BMG Ricordi S.p.A.,music industry
BG Hungary Kft.,Sony BMG Music Entertainment (Magyarország) Kft.,music industry
"Sony BMG Musif Entertainment (UK), Ltd.",Sony Music Entertainment UK Limited,music industry
Sony Music Etertainment (UK) Ltd.,"Sony BMG Music Entertainment (UK), Ltd.",music industry
Elektra-Stsatford Record Corporation,Elektra Records Corp.,music industry
Warner ros. - Seven ArtsRecords Limited,Warner Bros. Records Limited,music industry
Fonodisco Itliano Trevisan,Fonit Cetra,music industry
"BMGArista Records, Ltd.","Sony Music Entertainment Arista Records, Ltd.",phonographic industry
"Arist""Records, Ltd.","BMG Arista Records, Ltd.",phonographic industry
"CBS/Coumbia Internacionl, S.A.","CBS/Columbia Internacional, S.A. de C.V.",phonographic industry
Indústrias Elétricas e Musicais Fábrica Odeqn S.A.,"EMI-Odeon Fonográfica, Industrial e Eletrônica S.A.",phonographic industry
"EMI, Ltd",Thorn EMI Plc,phonographic industry
BMG Entertainment International UK & Iteland Limited,BMG UK & Ireland Limited,music industry
BMG Tecords (UK) Limited,BMG Entertainment International UK & Ireland Limited,music industry
Eurodisc Music Group Limite,BMG Records (UK) Limited,music industry
Bertelsmdnn Music Group Limited,Eurodisc Music Group Limited,music industry
