col0,col1,col2
Special Boat Service,1940-01-01,United Kingdom
Special Air Service,1941-07-01,United Kingdom
Division Action,1946-01-01,France
Groupes d'Intervention de la Police Nationale,1972-01-01,France
Estado Mayor Presidencial,1926-01-01,Mexico
Cuerpo de Fuerzas Especiales de México,1986-01-01,Mexico
Special Warfare Department,1965-01-01,Turkey
Jagdkommando,1963-05-04,Austria
Détachement d'Action Rapide et de Dissuasion,1991-09-01,Switzerland
4th Alpini Paratroopers Regiment,1882-11-01,Italy
Operation Gladio,1950-01-01,Italy
Lithuanian Special Operations Force,2002-01-01,Lithuania
Polish Special Forces,2007-01-01,Poland
JW GROM,1990-01-01,Poland
Utti Jaeger Regiment,1997-01-01,Finland
Detached Battalion 4,1943-01-01,Finland
Special Forces Group,1993-01-01,Belgium
Marine Raiders,1942-01-01,United States of America
Tiger Force,1965-01-01,United States of America
United States Special Operations Command,1987-04-16,United States of America
