col0,col1,col2
Relax-Gam,1984-01-01,Relax-Fuenlabrada 2005
Polti,1994-01-01,Polti 1998
Renault,1978-01-01,Renault-Gitane-Campagnolo 1978
HP BTP–Auber 93,1994-01-01,Auber 93 2007
Agritubel,2004-01-01,Agritubel 2007
Groupama-FDJ,1997-01-01,FDJ 2011
PDM,1986-01-01,PDM-Ultima-Concorde 1989
Festina,1989-01-01,Festina-Lotus 1998
Mapei,1993-01-01,Mapei-Bricobi 1998
Kelme,1980-01-01,Kelme-Gios 1980
Flandria,1957-01-01,Flandria-Velda-Lano 1978
Bic,1967-01-01,Bic-Hutchinson 1967
Televizier,1961-01-01,Televizier 1961
Peugeot,1901-01-01,Peugeot-BP-Michelin 1973
TI-Raleigh,1972-01-01,TI-Raleigh-Creda 1980
T-Mobile,1989-01-01,Deutsche Telekom 1998
Lotto-Soudal,1985-01-01,Silence-Lotto 2009
Z,1987-01-01,Z 1992
Famcucine-Campagnolo,1979-01-01,Famcucine-Campagnolo 1980
Vermeer-Thijs,1978-01-01,Vermeer-Thijs-Mini-Flat 1980
