col0,col1,col2,col3
Cowan Lake Sailing Association,Clinton County,United States of America,Americas
Barrachois Harbour Yacht Club,Nova Scotia,Canada,Americas
Armdale Yacht Club,Nova Scotia,Canada,Americas
Britannia Yacht Club,Ontario,Canada,Americas
Bay of Quinte Yacht Club,Ontario,Canada,Americas
Detroit Yacht Club,Detroit,United States of America,North America
Grand Rapids Yacht Club,Michigan,United States of America,North America
Golden Gate Yacht Club,California,United States of America,North America
Dobson Yacht Club,Nova Scotia,Canada,North America
Gatineau River Yacht Club,Quebec,Canada,North America
Circolo Vela Gargnano,Lombardy,Italy,Europe
Helsingfors Segelsällskap,Helsinki,Finland,Europe
Cruising Yacht Club of Australia,New South Wales,Australia,Australia
Club Náutico San Isidro,Greater Buenos Aires,Argentina,Americas
Charlottetown Yacht Club,Prince Edward Island,Canada,Americas
Bras d'Or Yacht Club,Nova Scotia,Canada,Americas
Harlem Yacht Club,New York City,United States of America,North America
Dartmouth Yacht Club,Nova Scotia,Canada,North America
Carmel Sailing Community,Haifa,Israel,Asia
Seven Feet Yacht Club,Primorsky Krai,Russia,Asia
