col0,col1,col2
Santo & Johnny,New York City,Santo Farina
Rodrigo y Gabriela,Mexico City,Rodrigo Sánchez
Tuck & Patti,California,Tuck Andress
Stargate,Trondheim,Tor Erik Hermansen
Felice and Boudleaux Bryant,Georgia,Felice Bryant
Gabriel & Dresden,San Francisco,Josh Gabriel
Nena Daconte,Madrid,Mai Meneses
Sam & Dave,Miami,Samuel David Moore
Luniz,Oakland,Yukmouth
Go West,London,Peter Cox
Fangoria,Spain,Alaska
Sparks,Los Angeles,Ron Mael
Infernal,Copenhagen,Lina Rafn
Eric B. & Rakim,New York City,Rakim
Flo & Eddie,Los Angeles,Mark Volman
Jon and Vangelis,Greece,Jon Anderson
Yazoo,Basildon,Alison Moyet
She & Him,Portland,Zooey Deschanel
The Jackie Boyz,Savannah,Carlos Battey
The Kendalls,St. Louis,Royce Kendall
