col0,col1,col2
20th Infantry Division,Slonim,Modlin Army
2nd Light Mechanized Division,Lyon,13th Parachute Dragoon Regiment
373rd (Croatian) Infantry Division (Wehrmacht),Döllersheim,Wehrmacht
112th Infantry Division,Baumholder,Wehrmacht
96th Infantry Division,Bergen,Wehrmacht
97th Jäger Division,Bad Tölz,Wehrmacht
Panzer Division Müncheberg,Müncheberg,Wehrmacht
Panzer Division Kempf,East Prussia,Wehrmacht
15th Panzer Division,Landau in der Pfalz,Wehrmacht
Panzer Division Holstein,Frankfurt (Oder),Wehrmacht
Panzergrenadier Division Kurmark,Frankfurt (Oder),Wehrmacht
155th Reserve Panzer Division,Ulm,Wehrmacht
5th Jäger Division,Ulm,Wehrmacht
555th Infantry Division (Wehrmacht),Bielefeld,Wehrmacht
9th Panzer Division (Wehrmacht),Vienna,Wehrmacht
