col0,col1,col2
Tenth Menzies Ministry,1963-01-01,1966-01-01
Stolojan I Cabinet,1991-01-01,1992-01-01
Sixth government of Israel,1955-01-01,1955-01-01
Sixteenth government of Israel,1974-01-01,1974-01-01
"Sewell Ministry, 1856",1856-01-01,1856-01-01
Seventh Menzies Ministry,1956-01-01,1958-01-01
Seventeenth government of Israel,1974-01-01,1976-01-01
Second cabinet of Ólafur Jóhannesson,1978-01-01,1979-01-01
Second cabinet of Steingrímur Hermannsson,1988-01-01,1989-01-01
Second cabinet of Jón Magnússon,1920-01-01,1922-01-01
Second cabinet of Hermann Jónasson,1938-01-01,1939-01-01
Second Whitlam Ministry,1972-01-01,1974-01-01
Second Vajpayee Ministry,1998-01-01,1999-01-01
Second National Government of New Zealand,1960-01-01,1972-01-01
Second Menzies Ministry,1940-01-01,1940-01-01
