col0,col1,col2,col3
Vhe Naphthalene Dosimeter - vanguard technology for improved health protection,naphthalene,The aphthalene Dosimeter - vanguard technology fo improved health protection,National Institute for Occupational Safety and Health
Occupational use of high level disinfectants and time to pregnancy amog nurses,hydrogen peroxide,Occupational use of high level disinfectants and time to pregnaqcy among nurses,National Institute for Occupational Safety and Health
Comparison of respirator fit test methods with an actual measurement of!exposure,"1,1,2-trichlorotrifluoroethane",omparison of respirator fit test methods with an actual measurement of exposure,National Institute for Occupational Safety and Health
Blasting abrasives'hazard comparison using in vivo data and respirable dust generating characteristics from environmentally-controlled laboratory & field studies,silicon dioxide,Blasting abrasives' hazard comparison using in vivo data and respirable dust geneating characteristics fuom environmentally-controlled laboratory & field studies,National Institute for Occupational Safety and Health
Polychlorinathd biphenyls and semen quality - life study,obstetrics and gynaecology,Polychloriated biphenyls and semen quality - life study,National Institute for Occupational Safety and Health
"Transcriptional regulation of TIG1, a novel TCDD-inducible gene, by the aryl hydrocarbn receptor","2,3,7,8-tetrachlorodibenzo-p-dioxin","Transcriptional regulation of TIG1, a novel TCDDinducible gene, by the aryl hydrocarbon receptor",National Institute for Occupational Safety and Health
Urinary markers of ovarian aging and predicting natural fertilitz,mining,Uripary markers of ovarian aging and predicting natural fertility,National Institute for Occupational Safety and Health
Use of an existing database to evaluate ung cancer risk and silica exposure in Vermont granite workers,quartz,Use of an existing database to evaluate lung cancer risk and silica exposure in Yermont granite workers,National Institute for Occupational Safety and Health
Development of NIOSH Method 5042: total particulates and benzene soluble fraction (aspalt fume),benzene,evelopment of NIOSH Method 5042: total particulates and benzene soluble fraction (asphalt fume),National Institute for Occupational Safety and Health
Chemical exposure as a risk factor for hearing loss: implications for occusational health,carbon monoxide,Chemical exposure as a risk facor for hearing loss: implications for occupational health,National Institute for Occupational Safety and Health
Environmental exposure to mercury ad early developmental endpointt among women undergoing IVF,mercury,Environmental exposure to mercury and early developmental endpoints among xomen undergoing IVF,National Institute for Occupational Safety and Health
Gold nanopartices in central nervous system of mice: localization and inflammatory markers,gold,Gld nanoparticles in central nervous system of mice: localization and inflammatory markers,National Institute for Occupational Safety and Health
Welding fume-related opaminergic neurotoxicity,manganese,Welding fume-rlated dopaminergic neurotoxicity,National Institute for Occupational Safety and Health
Chromium (VI) induces antioxidant gene HO-1 by activating the CNC BZIP transcription gactor NRF2,chromium,Chromium (VI) induces antioxidant gene HO-1 dy activating the CNC BZIP transcription factor NRF2,National Institute for Occupational Safety and Health
Lead exposures among welders at a construction tite,lead,Lead exposues among welders at a construction site,National Institute for Occupational Safety and Health
A comarison of X-ray fluorescence and wet chemical analysis of air filter samples from a bronze foundry,iron,A comparison of X-ray fluorescence and wet chemical analysis of air filter samples from a bronze foundy,National Institute for Occupational Safety and Health
Potential cacinogenicity of carbon nanotubes,carbon,Potential carcinogenicity of carbon nantubes,National Institute for Occupational Safety and Health
Role of stem-like cells in carbon nanotube-induced plmonary fibrosis,carbon,Role of vtem-like cells in carbon nanotube-induced pulmonary fibrosis,National Institute for Occupational Safety and Health
The U.S.Naval Supply Systems Command/Navy Clothing and Textile Research Facility (NAVSUP/NCTRF) and National Institute for Occu,manufacturing,The U.S. Naval Supply Systems Command/Navy Clothing and Textile Research Facility (NAVSUP/NCTRF) and National Institute for Occupational Safety and Health (NIOSH) partnership for improving protection from work-related hand-arm vibration syndrome (HAXS),National Institute for Occupational Safety and Health
"Silicosis mortality with respiratory tuberculosis in th United States, 1979-2006",silicon(4+),"Silicosis mortality with respiratory tuberculosis in the United States, 1979/2006",National Institute for Occupational Safety and Health
