col0,col1,col2,col3
Sebastian County,127342,1414,2.6
Marion County,16430,1658,6.8
White County,78483,2700,0.7
Lafayette County,7252,1412,3.1
Stone County,12581,1578,0.5
Pulaski County,391284,2092,5.9
Mississippi County,44765,2382,2.1
Poinsett County,24145,1977,0.7
Lee County,10015,1604,2.7
Washington County,216410,2476,0.6
St. Francis County,27260,1664,1.2
Lonoke County,70753,2078,4.0
Ouachita County,25002,1916,0.9
Scott County,10950,2326,0.6
Perry County,10345,1452,1.6
Union County,40694,2733,1.5
Baxter County,40957,1520,5.5
Franklin County,18034,1605,1.7
Garland County,97173,1903,7.7
Johnson County,25846,1768,3.4
