col0,col1,col2,col3
Central Bible College,Evangel University,United States of America,1922-01-01
Hawaii Loa College,Hawaii Pacific University,United States of America,1963-01-01
Lowell State College,University of Massachusetts Lowell,United States of America,1894-01-01
Manitoba College,University of Winnipeg,Canada,1877-01-01
"Cardinal College, Ipswich",Ipswich School,Kingdom of England,1528-06-25
Lowell Technological Institute,University of Massachusetts Lowell,United States of America,1895-01-01
Northern Illinois College of Optometry,Illinois College of Optometry,United States of America,1927-09-01
Chicago College of Optometry,Illinois College of Optometry,United States of America,1938-01-01
South African College,University of Cape Town,South Africa,1829-01-01
Bauakademie,Technische Hochschule Berlin,Germany,1799-01-01
Kandó Kálmán Technical College,Budapest Polytechnic Hungary,Hungary,1898-01-01
Bánki Donát Polytechnic,Budapest Polytechnic Hungary,Hungary,1969-08-31
Budapesti Tanítóképző Főiskola,Eötvös Loránd University Faculty of Primary and Pre-School Education,Hungary,1869-01-01
College of Szolnok,John von Neumann University,Hungary,1994-01-01
Ferenc Kölcsey Teacher Training College of the Reformed Church,Debrecen Reformed Theological University,Hungary,1855-01-01
