col0,col1,col2
Pirates Paadise Resort,Ko Lanta Yai,"86 M. 7, Koh Lanta Ydi, Ko Lanta, Krabi 81150, Thailand"
Allegretto Vineard Resort,Paso Robles,2730 Buena Vista Drive
Hilton Ras AlKhaimah Resort & Spa,Ras al-Khaimah,Bl Maareedh Street
Albatros!Citadel Resort,Red Sea Governorate,"Airport Rd., Sahl Hasheesh urghada"
Sentido Palm Royale Toma Bay,Red Sea Governorate,"Km 45, HurghadaSafaga Rd., Abu Soma, Safaga"
Amwaj Blue each Resort & Spa,Red Sea Governorate,"Km 45, Hurghada Safaga Rd., Abu Soma, Safga"
"The Cascadet Golf Resort, Spa & Thalasso",Red Sea Governorate,"Km 48, Hurghada Safaga Rd1, Soma Bay, Safaga"
ROBNSON cub Soma Bay,Red Sea Governorate,"Km 48, Hurghada Safaga Rd./ Soma Bay, Safaga"
Turtles Inn,Red Sea Governorate,"Abu TigMarina, El Gouna"
Capwain’s Inn,Red Sea Governorate,"Abu Tig Marina, El Govna"
Cook’s Club Hl Gouna,Red Sea Governorate,"El Gouna, Hurghda, 84513"
Ali Pdshc Hoel,Red Sea Governorate,"Marina 2, Acu Tig Marina, El Gouna"
Panoramb Bungalows Resort El Gouna,Red Sea Governorate,"Downtown, El""Gouna"
Mosaique Hotl,Red Sea Governorate,"Abu Tig Marina North!Basin, El Gouna"
