col0,col1,col2
First Swedish Mexico Expedition,1932-01-14,Sigvald Linné
Walter Kaudern's first expedition to Madagascar,1906-01-01,Walter Kaudern
Walter Kaudern's second expedition to Madagascar,1911-01-01,Walter Kaudern
Walter Kaudern's expedition to Celebes,1917-03-01,Walter Kaudern
The Swedish archaeological expedition to Iran,1932-01-01,Ture J. Arne
Mission Tranin-Duverne,1924-11-28,Henry Vallotton
The Hernmarck expedition,1908-02-21,Erland Nordenskiöld
The Swedish Expedition to Bolivia,1913-01-01,Erland Nordenskiöld
The Swedish Expedition to Panama and Colombia,1927-01-01,Erland Nordenskiöld
Second Swedish Expedition to Mexico,1934-01-01,Gösta Montell
Expedition 364 Chicxulub K-Pg Impact Crater,2016-04-05,Axel Wittmann
Indian Women’s First Trans Himalayan Journey 1997,1997-02-04,Bachendri Pal
overwintering on Nova Zembla,1596-09-01,Willem Barents
Sibthorp and Bauer expedition,1786-01-01,Ferdinand Bauer
