col0,col1,col2
Knista parish,4388,Diocese of Strängnäs
Adelsö-Munsö parish,1210,Diocese of Stockholm
Vallentuna parish,18755,Diocese of Stockholm
Hammarby parish,11617,Diocese of Stockholm
Bromma parish,26976,Diocese of Stockholm
Enskede-Årsta parish,22012,Diocese of Stockholm
Maria Magdalena parish,10692,Diocese of Stockholm
Adolf Fredriks parish,4642,Diocese of Stockholm
Katarina parish,19763,Diocese of Stockholm
Ardala parish,1999,Diocese of Skara
Amnehärad parish,2299,Diocese of Skara
Alingsås parish,18664,Diocese of Skara
Algutstorp parish,4284,Diocese of Skara
Fågelås parish,701,Diocese of Skara
Larv parish,1316,Diocese of Skara
Husaby parish,791,Diocese of Skara
Araslöv parish,3566,Diocese of Lund
Anderslöv parish,3639,Diocese of Lund
Allerum parish,5019,Diocese of Lund
Sturkö parish,1316,Diocese of Lund
