col0,col1,col2
National Library of Peru,Peru,World Digital Library
National Library of Armenia,Armenia,World Digital Library
National Library of Malta,Malta,World Digital Library
National Library of Azerbaijan,Azerbaijan,World Digital Library
National Library of the Czech Republic,Czech Republic,World Digital Library
Boris Yeltsin Presidential Library,Russia,World Digital Library
National Archives and Library of Ethiopia,Ethiopia,World Digital Library
Koninklijke Bibliotheek,Netherlands,World Digital Library
Norwegian Library of Talking Books and Braille,Norway,World Wide Web Consortium
National Library of Luxembourg,Luxembourg,Open Preservation Foundation
Royal Danish Library,Denmark,Consortium of European Research Libraries
Library and Archives Canada,Canada,International Internet Preservation Consortium
National Library of Latvia,Latvia,World Digital Library
National Library of Belarus,Belarus,World Digital Library
Russian State Library,Russia,World Digital Library
