col0,col1,col2,col3
Agriculture Health Study,University of Iowa,multiple myeloma,National Cancer Institute
Interdisciplinary Case-Control Study of Non-Hodgkin's Lymphoma,University of Iowa,lymphoma,National Cancer Institute
Sorafenib Tosylate Before and After Donor Bone Marrow Transplant in Treating Patients With Acute Myeloid Leukemia,Johns Hopkins University,leukemia,National Cancer Institute
A Study to Compare the Efficacy and Safety of Obinutuzumab + Venetoclax (GDC-0199) Versus Obinutuzumab + Chlorambucil in Participants With Chronic Lymphocytic Leukemia,Box Hill Hospital,leukemia,Hoffmann-La Roche
Reducing Disabilities in Alzheimer's Disease (RDAD) Translation in Area Agencies on Aging (AAAs),University of Washington,dementia,University of Washington
Impact of Pneumococcal Conjugate Vaccines on Otitis Media and Acute Otitis Media in Swedish Children,GlaxoSmithKline,otitis media,GlaxoSmithKline
The Efficacy of Transarterial Chemoinfusion (TAI) Combine Stereotactic Body Radiation Therapy (SBRT) in Unresectable Hepatocellular Carcinoma (HCC),Sun Yat-sen University,carcinoma,Sun Yat-sen University
The Impact on Survival of Neo-adjuvant Transarterial Chemoinfusion (TAI) for Patients With Beyond Milan Criteria BCLC Stage A/B Hepatocellular Carcinoma Who Underwent Hepatectomy,Sun Yat-sen University,carcinoma,Sun Yat-sen University
The Efficacy of Transarterial Chemoinfusion (TAI) Combine Toripalimab in Advanced Hepatocellular Carcinoma (HCC),Sun Yat-sen University,carcinoma,Sun Yat-sen University
Symptom Clusters in Children With Leukemia,Duke University,leukemia,Duke University
A Phase II Study of Oral LDE225 in Patients With Hedge-Hog (Hh)-Pathway Activated Relapsed Medulloblastoma (MB),Novartis,medulloblastoma,Novartis
Study Evaluating Efficacy and Safety of Octagam 10% in Patients With Dermatomyositis (Idiopathic Inflammatory Myopathy),I.M. Sechenov First Moscow State Medical University,dermatomyositis,Octapharma (France)
"Optimal Handling of Common Bile Duct Calculus, a Prospective Study",Danderyd hospital,cholelithiasis,Karolinska Institutet Innovations (Sweden)
Study of Safety and Effectiveness of Intravenous Immunization With PfSPZ Vaccine in Healthy African Adults,University of Bamako,malaria,National Institute of Allergy and Infectious Diseases
Response to Influenza Vaccination in Lymphoma Patients Treated With Rituximab,Albert Schweitzer Hospital,lymphoma,St. Antonius hospital
Sweat Evaporimeter Measurement,University of Colorado,cystic fibrosis,University of Colorado Denver
Ablation Verses Anti-arrhythmic Therapy for Reducing All Hospital Episodes From Recurrent Atrial Fibrillation,Leeds General Infirmary,heart failure,Imperial College London
Apixaban or Dalteparin in Reducing Blood Clots in Patients With Cancer Related Venous Thromboembolism,Mayo Clinic,pulmonary embolism,Academic and Community Cancer Research United
Bioprofiling Response to Mineralocorticoid Receptor Antagonists for the Prevention of Heart Failure,Maastricht University,heart failure,ACS Biomarker (Netherlands)
Measurement of Anti-TB Drugs in Lung Tissue From Patients Having Surgery to Treat Tuberculosis,Asan Medical Center,tuberculosis,National Institute of Allergy and Infectious Diseases
