col0,col1,col2
S & M Parson,1801-01-01,Hunslet
Llibreria Serret,1986-01-01,Valderrobres
Rees & Williams,1850-01-01,Llanelli
D. R. & W. Rees,1829-01-01,Llandovery
Parry & Hughes,1860-01-01,Caernarfon
Treehorn Books,1979-01-01,Santa Rosa
Boekhandel Wever,1926-01-01,Franeker
Joseph Nevett & Co,1817-01-01,Liverpool
Libreria de los Bibliofilos Españoles,1910-01-01,Community of Madrid
Golden Age,2007-01-01,Chicago
Savannah Bay,1984-01-01,Utrecht
Boekhandel Douma,1945-01-01,Friesland
Boekhandel Schaaf,1898-01-01,Friesland
Livresse,2008-01-01,Geneva
Livraria Lello,1869-01-01,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
Algemiene Fryske Ûnderrjocht Kommisje,1924-01-01,Leeuwarden
Hatchards,1797-01-01,City of Westminster
J. Levine,1890-01-01,Manhattan
Strand Bookstore,1927-01-01,Manhattan
