col0,col1,col2
Hospital Lienz,361,585
Klinikum der Universität München,2058,1800
Bayreuth Medical Center,1086,2300
St Olav's University Hospital,1366,11032
Krankenhaus Barmherzige Brüder,905,3000
Klinikum Bogenhausen,951,1577
Klinikum Bielefeld,1300,2600
"Isar Amper Clinic, East Munich",1100,2400
Helios Klinikum Wuppertal-Barmen,1027,2500
Centre hospitalier de l'Université de Montréal,1259,10000
Cedars-Sinai Medical Center,886,12000
Carl-Thiem-Klinikum Cottbus,1168,2300
McGill University Health Centre,1379,11500
Windhoek Central Hospital,855,1056
Clinique Cecil,86,480
Salem-Spital,168,663
Grand Med Hospital,100,200
Vulpius Klinik,117,425
Cardiac surgery clinic,96,236
UKH Salzburg,138,362
