col0,col1,col2
Institut de radioastronomie millimétrique,IRAM 30m telescope,Grenoble
SLAC National Accelerator Laboratory,Stanford University Photon Science Department,California
Center for Hellenic Studies,Harvard University Center for Hellenic Studies in Greece,"Washington, D.C."
Hamburg Institute for Social Research,Hamburger Edition,Hamburg
Leibniz-Institut für Atmosphärenphysik,Library of the Leibniz Institute for Atmosphere physics,Kühlungsborn
Lebniz Institute for Farm Animal Biology,Library of the Lebniz Institute for Farm Animal Biology,Dummerstorf
Steward Observatory,MMT Observatory,Tucson
Leibniz-Institut für ökologische Raumentwicklung,Library of Leibniz-Institut für ökologische Raumentwicklung,Dresden
Leibniz Research Centre for Working Environment and Human Factors,Library of the Leibniz Research Centre for Working Environment and Human Factors,Dortmund
Max Born Institute for Nonlinear Optics and Short Pulse Spectroscopy,Library of the Max Born Institute for Nonlinear Optics and Short Pulse Spectorscopy,Berlin
Leibniz Institute for Zoo and Wildlife Research,Institut für Zoo- und Wildtierforschung im Forschungsverbund Berlin,Berlin
University of Amsterdam,Amsterdam University Library,Amsterdam
Johns Hopkins University,Johns Hopkins Bloomberg School of Public Health,Baltimore
Center for Art and Media Karlsruhe,"ZKM, Center for Art and Media",Karlsruhe
German Cancer Research Center,"Deutsches Krebsforschungszentrum, Zentralbibliothek",Heidelberg
Alfred Wegener Institute for Polar and Marine Research,Biologic Institute Helgoland,Bremerhaven
Max Planck Institute of Molecular Cell Biology and Genetics,Library of the Max Planck Institute of Molecular Cell Biology and Genetics,Dresden
Leibniz Institute of European History,Library of the Leibniz Institute of European History,Mainz
Fermilab,Lederman Science Center,Illinois
National Solar Observatory,McMath–Pierce Solar Telescope,Arizona
