col0,col1,col2,col3
Channels TV,John Momoh,1993-01-01,journalism
i24NEWS,Patrick Drahi,2013-07-17,journalism
Cable Noticias,Alberto Federico Ravell,2007-01-01,journalism
Al Jazeera English,Al Jazeera Media Network,2006-01-01,journalism
Canal i,Wilmer Ruperti,2004-08-15,journalism
TV 2 News,TV 2 Danmark,2006-01-01,journalism
VTV1,Vietnam Television,1970-01-01,journalism
Global News: BC1,Corus Entertainment,2013-01-01,journalism
Bernama News Channel,Bernama,2008-01-01,journalism
SBS CNBC,NBCUniversal,2009-01-01,journalism
RTÉ News Now,Raidió Teilifís Éireann,2008-01-01,journalism
Alarab News Channel,Al-Waleed bin Talal,2012-01-01,journalism
TRT Türk,Turkish Radio and Television Corporation,1992-01-01,journalism
Noticias ECO,Televisa,1988-01-01,journalism
Sport 24,IMG,2012-01-01,television
HBO,WarnerMedia,1972-11-08,pay television
QVC,Liberty Interactive,1986-01-01,retail
CNN,Turner Broadcasting System,1980-01-01,journalism
