col0,col1,col2,col3
Upper Rousay Lake Migratory Bird Sanctuary,1948-01-01,Rural Municipality of Orkney No. 244,Canadian Wildlife Service
Opuntia Lake Migratory Bird Sanctuary,1952-01-01,Rural Municipality of Mountain View No. 318,Canadian Wildlife Service
Murray Lake Migratory Bird Sanctuary,1948-01-01,Rural Municipality of Meota No. 468,Canadian Wildlife Service
Lenore Lake Migratory Bird Sanctuary,1925-01-01,Lake Lenore No. 399,Canadian Wildlife Service
Indian Head Migratory Bird Sanctuary,1924-01-01,rural Municipality of Indian Head No. 156,Canadian Wildlife Service
Saskatoon Lake Migratory Bird Sanctuary,1948-01-01,County of Grande Prairie No. 1,Canadian Wildlife Service
Last Mountain Lake Migratory Bird Sanctuary,1887-01-01,Rural Municipality of Big Arm No. 251,Canadian Wildlife Service
Chantry Island Migratory Bird Sanctuary,1957-01-01,Saugeen Shores,Canadian Wildlife Service
Philipsburg Migratory Bird Sanctuary,1955-01-01,Saint-Armand,Canadian Wildlife Service
Carillon Island Migratory Bird Sanctuary,1931-01-01,Saint-André-d'Argenteuil,Canadian Wildlife Service
Port Joli Migratory Bird Sanctuary,1941-01-01,Region of Queens Municipality,Canadian Wildlife Service
L'Isle-Verte Migratory Bird Sanctuary,1986-01-01,L'Isle-Verte,Canadian Wildlife Service
Bird Rocks Migratory Bird Sanctuary,1919-03-29,Grosse-Île,Canadian Wildlife Service
Gros Mécatina Migratory Bird Sanctuary,1996-01-01,Gros-Mécatina,Canadian Wildlife Service
