col0,col1,col2,col3
Qt Development Frameworks,Qt,Software development made smarter,Finland
Metallo-Chimique,lead,The furnace of innovation,Belgium
Balkrishna industries,tire,Growing Together,India
Oswald Labs,a11y.co,Technology for the next billion users,Netherlands
EKTA,display device,Ahead of the Future,Ukraine
The Coca-Cola Company,Coca-Cola,Enjoy Coca-Cola!,United States of America
Staples Inc.,electronics,Make More Happen,United States of America
ZTE,mobile phone,Tomorrow never waits,People's Republic of China
Boeing,Boeing 747,"Connect, Protect, Explore and Inspire the World through Aerospace Innovation",United States of America
Nokia,software,We create the technology to connect the world,Finland
