col0,col1,col2,col3
St Gabriel's RC High School,Bury,Roman Catholic,Roman Catholic Diocese of Salford
St Bernard's Catholic Grammar School,Slough,Roman Catholic,Roman Catholic Diocese of Northampton
St Michael's Catholic School,High Wycombe,Roman Catholic,Roman Catholic Diocese of Northampton
"All Saints RC School, York",York,Roman Catholic,Roman Catholic Diocese of Middlesbrough
"St John Fisher Catholic High School, Harrogate",Harrogate,Roman Catholic,Roman Catholic Diocese of Leeds
St Benedict's Catholic High School,Hensingham,Roman Catholic,Roman Catholic Diocese of Lancaster
St Benedict's Catholic School,Bury St Edmunds,Roman Catholic,Roman Catholic Diocese of East Anglia
"Trinity Catholic High School, Woodford Green",Woodford Green,Roman Catholic,Roman Catholic Diocese of Brentwood
Holy Family Catholic School,Walthamstow,Roman Catholic,Roman Catholic Diocese of Brentwood
St Bonaventure's RC School,Forest Gate,Roman Catholic,Roman Catholic Diocese of Brentwood
St Angela's Ursuline School,Forest Gate,Roman Catholic,Roman Catholic Diocese of Brentwood
