col0,col1,col2,col3
Böda,Borgholm Municipality,Böda parish,Sweden
Bäckebo,Nybro Municipality,Bäckebo parish,Sweden
Borgholm,Borgholm Municipality,Borgholms parish,Sweden
Arby,Kalmar Municipality,Arby parish,Sweden
Algutsrum,Mörbylånga Municipality,Algutsrum parish,Sweden
Algutsboda,Emmaboda Municipality,Algutsboda parish,Sweden
Alböke,Borgholm Municipality,Alböke parish,Sweden
Söndrum,Halmstad Municipality,Söndrum parish,Sweden
Södra Mellby,Simrishamn Municipality,Södra Mellby,Sweden
Stora Råby,Lund Municipality,Stora Råby,Sweden
Kvidinge,Åstorp Municipality,Kvidinge parish,Sweden
Klippan,Klippan Municipality,Parish of Klippan,Sweden
Hyby,Svedala Municipality,Hyby parish,Sweden
Färlöv,Kristianstad Municipality,Färlöv parish,Sweden
Fjälkinge,Kristianstad Municipality,Fjälkinge församling,Sweden
Finja,Hässleholm Municipality,Finja parish,Sweden
Emmislöv,Östra Göinge Municipality,Emmislöv parish,Sweden
Ekeby,Bjuv Municipality,Ekeby parish,Sweden
Djurröd,Kristianstad Municipality,Djurröds  parish,Sweden
Degeberga,Kristianstad Municipality,Degeberga  parish,Sweden
