col0,col1,col2,col3
Lucid Absinthe,Hood River Distillers,France,2007-01-01
Pinnacle vodka,Beam Inc.,France,2002-01-01
Olmeca Tequila,Pernod Ricard,Mexico,1967-01-01
Manzanita Sol,PepsiCo,Mexico,2005-01-01
TEHO,Olvi,Finland,2005-01-01
Fruit2O,Sunny Delight Beverages,United States of America,1999-01-01
W. L. Weller,Sazerac Company,United States of America,1849-01-01
Town Branch,Lexington Brewing and Distilling Company,United States of America,2012-01-01
Mondo,Jel Sert,United States of America,1991-01-01
Sprite Remix,The Coca-Cola Company,United States of America,2003-01-01
Pibb Xtra,The Coca-Cola Company,United States of America,1972-01-01
