col0,col1,col2,col3
Roman Catholic Diocese of Verona,bishop of Verona,Catholicism,940289
Roman Catholic Diocese of Trieste,bishop of Trieste,Catholicism,243400
Roman Catholic Diocese of Málaga,bishop of Malaga,Catholicism,1443353
Roman Catholic Diocese of Córdoba,bishop of Cordoba,Catholicism,783520
Roman Catholic Diocese of Zamora in Spain,Bishop of Zamora,Catholicism,165428
Roman Catholic Diocese of Tui-Vigo,Bishop of Tui-Vigo,Catholicism,562200
Roman Catholic Diocese of Terrassa,bishop de Terrasa,Catholicism,1281427
Roman Catholic Diocese of Ávila,Bishop of Ávila,Catholicism,167032
Roman Catholic Diocese of Vitoria,Bishop of Vitoria,Catholicism,330116
Roman Catholic Diocese of Urgell,Bishop of Urgell,Catholicism,223987
Roman Catholic Diocese of Vic,Bishop of Vic,Catholicism,445156
Roman Catholic Diocese of Sigüenza-Guadalajara,Bishop of Sigüenza-Guadalajara,Catholicism,252882
Roman Catholic Diocese of Viviers,bishop of Viviers,Catholicism,327072
Roman Catholic Diocese of Astorga,Bishop of Astorga,Latin Church,277800
Roman Catholic Diocese of Metz,Bishop of Metz,Catholic Church,1034000
