col0,col1,col2
archdiocese of Ottawa,Ontario,Catholicism
archdiocese of Montréal,Montreal Region,Catholic Church
Roman Catholic Archdiocese of New Orleans,New Orleans,Catholic Church
Roman Catholic Archdiocese of Canberra and Goulburn,Australian Capital Territory,Catholic Church
Roman Catholic Archdiocese of Sydney,New South Wales,Catholic Church
Ukrainian Catholic Metropolitan Archdiocese of Ivano-Frankivsk,Ivano-Frankivsk,Catholicism
archdiocese of Gatineau,Outaouais,Catholic Church
Roman Catholic Archdiocese of Brisbane,Queensland,Catholic Church
Roman Catholic Archdiocese of Hobart,Tasmania,Catholic Church
Archdiocese of Dubuque,Iowa,Catholic Church
Roman Catholic Archdiocese of Denver,Colorado,Catholic Church
Roman Catholic Archdiocese of Hartford,Connecticut,Catholic Church
Roman Catholic Archdiocese of Indianapolis,Indiana,Roman Rite
Roman Catholic Archdiocese of Bamberg,Ecclesiastical province of Bamberg,Catholic Church
Roman Catholic Archdiocese of Paderborn,North Rhine-Westphalia,Catholic Church
Roman Catholic Archdiocese of Maribor,Maribor,Catholic Church
Roman Catholic Archdiocese of Boston,Massachusetts,Catholic Church
Roman Catholic Archdiocese of Ljubljana,Ljubljana,Catholic Church
Roman Catholic Archdiocese of Cologne,North Rhine-Westphalia,Catholicism
Roman Catholic Archdiocese of St. Louis,St. Louis,Catholic Church
