col0,col1,col2,col3
Ystrad Mynach Primary,Caerphilly County Borough,United Kingdom,Welsh-medium school
Rhiw Syr Dafyedd Primary,Caerphilly County Borough,United Kingdom,Welsh-medium school
Cwmclydach Primary,Rhondda Cynon Taf,United Kingdom,Welsh-medium school
Ynyshir Primary School,Rhondda Cynon Taf,United Kingdom,Welsh-medium school
Neyland Primary School,Pembrokeshire,United Kingdom,Welsh-medium school
Pennar Community School,Pembrokeshire,United Kingdom,Welsh-medium school
Ely And Caerau Children's Centre,City and County of Cardiff,United Kingdom,Welsh-medium school
Cilddewi Uchaf,Carmarthenshire,United Kingdom,Welsh-medium school
Oneschool Global UK Newtown Campus,Powys,United Kingdom,Welsh-medium school
Amberleigh Residential Therapeutic School,Powys,United Kingdom,Welsh-medium school
Osbaston V.C. Primary,Monmouthshire,United Kingdom,Welsh-medium school
Deri View Primary,Monmouthshire,United Kingdom,Welsh-medium school
