col0,col1,col2
Emscher Lippe Energie,energy,Germany
Soarthec,Arthur,France
Stewi AG,Winterthur,Switzerland
CISOfy,chief information security officer,Netherlands
CAPSA Food,Torre Santa,Spain
"Sabadell Gent Gran, Centre de Serveis, SA",Sabadell,Spain
Škoda Praha,Emil Škoda,Czech Republic
Pražská teplárenská Holding,Prague,Czech Republic
Pražská teplárenská,Prague,Czech Republic
Energie SaarLorLux,SaarLorLux,Germany
2F Conseil,François Fillon,France
Oswald Labs,Oswald Berkhan,Netherlands
William Demant Invest,William Demant,Denmark
Edicions del Periscopi,periscope,Spain
Yamagiwa Corporation,Hirofumi Yamagiwa,Japan
Lydia Solutions,Lydia,France
Pražské Vodovody a Kanalizace,Prague,Czech Republic
Sevastopol Shipyard,Grigory Ordzhonikidze,Ukraine
Prague Film School,Prague,Czech Republic
Pražská energetika,Prague,Czech Republic
Patreon,partnership,United States of America
Alcantara,Alcantara,Italy
SKIAREÁL KLÍNOVEC,Klínovec,Czech Republic
Pražská strojírna,Prague,Czech Republic
Paul Wurth S.A.,Paul Wurth,Luxembourg
