col0,col1,col2
Town Hall of Zapopan,0,21
Town Hall of Ciudad Juarez,0,18
Regional Council of Tarapaca,2,14
Regional Council of O'Higgins,4,16
Regional Council of Maule,4,20
Regional Council of Magellan and Chilean Antarctic,4,14
Regional Council of Los Ríos,2,14
Regional Council of Los Lagos,4,16
Regional Council of Coquimbo,3,16
Regional Council of the Biobio,6,27
Regional Council of Aysen General Carlos Ibáñez del Campo,4,14
Regional Council of Atacama,3,14
Regional Council of Arica and Parinacota,2,14
Regional Council of La Araucanía,3,20
Regional Council of Antofagasta,3,16
Regional Council of Basilicata,2,21
Regional Council of Molise,2,21
Republican Parliament of Catalonia,5,85
Regional Council of Liguria,4,31
Regional Council of Campania,5,51
