col0,col1,col2,col3
Children’s Theatre of Winnetka,1975-01-01,United States of America,New Trier Township
Felsenpicker Gutenstein,1990-01-01,Germany,Sigmaringen
Theater Bilitz,1988-01-01,Switzerland,Weinfelden
At the Foot of the Mountain Theater,1974-01-01,United States of America,Minneapolis
Mihr,2003-01-01,Armenia,Yerevan
Indian National Theatre,1944-01-01,India,Mumbai
Næstved Amatørscene,1946-01-01,Denmark,Naestved Municipality
Mummenschanz,1972-01-01,Switzerland,Altstätten
Scuola Teatro Dimitri,1975-01-01,Switzerland,Verscio
Karls kühne Gassenschau,1984-01-01,Switzerland,Winterthur
Kiev National Academic Theatre of Drama and Comedy,1978-01-01,Ukraine,Kyiv
StarKid Productions,2009-01-01,United States of America,Chicago
Kurtheater Bitterfeld,1993-01-01,Germany,Saxony-Anhalt
Theater Schachar,1998-01-01,Germany,Hamburg
Béjart Ballet,1987-01-01,Switzerland,Lausanne
Arcadia Theatre,2011-05-08,Russia,Moscow
Kvartet I,1993-01-01,Russia,Moscow
D.a.S. Theater,1990-01-01,Germany,Cologne
Ensemble Contrechamps,1980-01-01,Switzerland,Geneva
