col0,col1,col2,col3
Glitterbeat Records,Beverungen,world music,Germany
Soulbeats Records,Macau,reggae,France
Cactus Jack Records,Houston,hip hop music,United States of America
Petroleum Records,Oslo,rock music,Norway
Ederkind Música,Buenos Aires,alternative rock,Argentina
Nuclear Blast,Donzdorf,hardcore punk,Germany
Mons Records,Trippstadt,jazz,Germany
ACT Music,Munich,jazz,Germany
Twisted Chords,Karlsruhe,punk rock,Germany
Bronze,Chalk Farm,rock music,United Kingdom
Modern Love Records,Manchester,electronic music,United Kingdom
Ninja Tune,London,electronic music,United Kingdom
Stiff Records,London,punk rock,United Kingdom
Wagram Music,Paris,jazz,France
Epitaph Records,Hollywood,various genre,United States of America
ANTI-,Los Angeles,various genre,United States of America
Drag City,Chicago,indie rock,United States of America
Bar/None Records,Weehawken,alternative rock,United States of America
DCD2 Records,New York City,emo,United States of America
Shanachie Records,Newton,reggae,United States of America
