col0,col1,col2
Legal & General,1836-01-01,public limited company
Whitbread,1742-01-01,public limited company
InterContinental Hotels Group plc,2003-01-01,public limited company
Man Group,1783-01-01,public limited company
HSBC Bank Australia,1965-01-01,public limited company
Morrisons,1899-01-01,public limited company
British American Tobacco,1902-01-01,public limited company
Inmarsat,1979-01-01,public limited company
Aon plc,1982-01-01,public limited company
Birmingham Small Arms Company,1861-01-01,public limited company
Babcock International,1891-01-01,public limited company
Rolls-Royce,1906-01-01,public limited company
3i,1945-01-01,public limited company
Virgin Group,1970-01-01,privately held company
Turner & Townsend,1946-01-01,limited liability partnership
Limoneira,1893-01-01,public company
Guardian Media Group,1907-01-01,public company
Qinetiq,2001-01-01,public company
Finnlines,1947-04-18,Oy
Polymetal International,1998-01-01,joint-stock company
