col0,col1,col2,col3,col4
Saint-Petersburg Institute of History,1936-01-01,Russia,Saint Petersburg,Division of Historical and Philological Sciences
Central Economic Mathematical Institute,1963-01-01,Russia,Moscow,Department of Social Sciences
Far East Geological Institute,1959-01-01,Russia,Vladivostok,Department of Earth Sciences
Siberian Institute of Plant Physiology and Biochemistry,1961-01-01,Russia,Irkutsk,Department of Biological Sciences
V.A. Trapeznikov Institute of Control Sciences,1939-01-01,Russia,Moscow,"Department of Energy, Engineering, Mechanics and Control Processes"
Institute of Informatics Problems,1983-01-01,Russia,Moscow,Computer Equipment and Technologies
Institute of Mathematics with Computer Center,1988-01-01,Russia,Ufa,Department of Mathematical Sciences
Institute of High Temperature Electrochemistry,1958-01-01,Russia,Kovalevskoye,Ural Branch of Russian Academy of Sciences
Institute of Ecology and Genetics of Microorganisms,1988-01-01,Russia,Leninsky City District,Ural Branch of Russian Academy of Sciences
Institute of Technical Chemistry,1985-01-01,Russia,Leninsky City District,Ural Branch of Russian Academy of Sciences
Institute of Mineralogy,1988-01-01,Russia,Miass,Ural Branch of Russian Academy of Sciences
Institute of Cellular and Intracellular Symbiosis,1990-01-01,Russia,Orenburg,Ural Branch of Russian Academy of Sciences
Institute of Steppe,1997-01-01,Russia,Orenburg,Ural Branch of Russian Academy of Sciences
Institute of Ecological Problems of the North,1990-01-01,Russia,Arkhangelsk,Ural Branch of Russian Academy of Sciences
Mining Institute,1987-01-01,Russia,Perm,Ural Branch of Russian Academy of Sciences
Institute of Immunology and Physiology,2003-01-01,Russia,Yekaterinburg,Ural Branch of Russian Academy of Sciences
Zavaritsky Institute of Geology and Geochemistry,1939-01-01,Russia,Yekaterinburg,Ural Branch of Russian Academy of Sciences
Institute of geophysics of the Russian Academy of Sciences,1989-01-01,Russia,Yekaterinburg,Ural Branch of Russian Academy of Sciences
Institute of Engineering Science,1986-01-01,Russia,Yekaterinburg,Ural Branch of Russian Academy of Sciences
Institute of Organic Synthesis,1993-01-01,Russia,Yekaterinburg,Ural Branch of Russian Academy of Sciences
Institute of Plant and Animal Ecology,1944-01-01,Russia,Yekaterinburg,Ural Branch of Russian Academy of Sciences
Physico-Technical Institute,1983-01-01,Russia,Izhevsk,Physical Sciences Division
Institute of Biology of Komi Scientific Centre,1962-01-01,Russia,Syktyvkar,Russian Academy of Sciences
Institute of History of Material Culture,1937-01-01,Russia,Saint Petersburg,Division of Historical and Philological Sciences
Pushkin House,1905-01-01,Russia,Saint Petersburg,Division of Historical and Philological Sciences
Institute of World History,1968-01-01,Russia,Moscow,Division of Historical and Philological Sciences
Russian Language Institute,1944-01-01,Russia,Moscow,Division of Historical and Philological Sciences
Institute of Geology of the Karelian Research Center,1961-01-01,Russia,Petrozavodsk,Department of Earth Sciences
Institute of Geology of Ore Deposits Petrography Mineralogy and Geochemistry,1955-01-01,Russia,Moscow,Department of Earth Sciences
Sukachev Institute of Forest,1944-01-01,Russia,Krasnoyarsk,Department of Biological Sciences
"Paleontological Institute, Russian Academy of Sciences",1930-01-01,Russia,Moscow,Department of Biological Sciences
VINITI,1952-01-01,Russia,Moscow,Computer Equipment and Technologies
Institute of Mathematical Problems of Biology,1972-01-01,Russia,Pushchino,Department of Mathematical Sciences
Keldysh Institute of Applied Mathematics,1953-01-01,Russia,Moscow,Department of Mathematical Sciences
Steklov Institute of Mathematics,1934-01-01,Russia,Moscow,Department of Mathematical Sciences
Saint Petersburg Academic University,1997-01-01,Russia,Saint Petersburg,Physical Sciences Division
IZMIRAN,1939-10-11,Russia,Moscow,Physical Sciences Division
Institute of Radio-engineering and Electronics,1953-01-01,Russia,Moscow,Physical Sciences Division
Russian Space Research Institute,1965-05-15,Russia,Moscow,Physical Sciences Division
Institute of Volcanology and Seismology,1915-01-01,Russia,Petropavlovsk-Kamchatsky,Far East Branch of the Russian Academy of Sciences
Institute of Mathematics of the Siberian Branch of the Russian Academy of Sciences,1957-01-01,Russia,Sovetsky City District,Siberian Branch of the Russian Academy of Sciences
Institute of History,2007-01-01,Russia,Novosibirsk,Siberian Branch of the Russian Academy of Sciences
Budker Institute of Nuclear Physics,1958-01-01,Russia,Akademgorodok,Academy of Sciences of the USSR
Ioffe Institute,1918-01-01,Russia,Saint Petersburg,Russian Academy of Sciences
S.I. Vavilov Institute for the History of Science and Technology,1932-02-28,Russia,Moscow,Russian Academy of Sciences
Lebedev Physical Institute,1934-01-01,Russia,Moscow,Russian Academy of Sciences
Institute of Linguistics of the Russian Academy of Sciences,1950-01-01,Russia,Moscow,Division of Historical and Philological Sciences
Institute of Sociology,1968-01-01,Russia,Moscow,Department of Social Sciences
Institute of Socio-Political Research,1991-01-01,Russia,Moscow,Department of Social Sciences
