col0,col1,col2
Parliament of Great Britain,1714-01-01,Great Britain
Confederate States Congress,1862-02-18,Confederate States of America
Oireachtas of the Irish Free State,1922-01-01,Irish Free State
Federal Parliament of Somalia,2012-08-01,Somalia
Congress of the Philippines,1898-06-12,Philippines
National Assembly of Thailand,1932-01-01,Thailand
Parliament of Pakistan,1953-01-01,Pakistan
Assembly of the Union,2008-01-01,Myanmar
Congress of Colombia,1991-01-01,Colombia
Congress,1961-01-01,Venezuela
Palau National Congress,1981-01-01,Palau
Parliament of India,1951-01-01,India
Parliament of Australia,1901-05-09,Australia
National Assembly,1963-12-31,Belize
Parliament of Romania,1862-01-01,Romania
Federal Assembly of the Russian Federation,1993-12-12,Russia
National Congress of Brasil,1826-05-06,Brazil
Federal Parliamentary Assembly,1995-01-01,Ethiopia
Congress of the Union,1821-09-28,Mexico
Italian Parliament,1948-01-01,Italy
