col0,col1,col2
Disciple sisters of Sacred Heart,1929-04-11,Santina De Pascali
Sisters of St. Dominic of Cracovia,1861-01-01,Róża Kolumba Białecka
Carmelite Sisters of the Most Sacred Heart of Los Angeles,1920-01-01,María Luisa Josefa
Daughters of the Oratory,1885-01-01,Vincenzo Grossi
Ancelle dell'amore misericordioso,1930-12-25,Speranza di Gesù Alhama Valera
Daughters of St. Camillus,1892-02-02,Giuseppina Vannini
Apostles of the Sacred Heart of Jesus,1894-05-30,Clelia Merloni
Congregation of Adoration Reparatrice,1848-08-06,Théodelinde Bourcin-Dubouché
Dominican daughters of Our Lady of Nazareth,1938-03-25,Sara Alvarado Pontón
Sisters of Providence of Ruillé-sur-Loir,1806-01-01,Jacques-François Dujarié
Daughters of Christ the King,1876-05-26,Josep Gras i Granollers
Bon Secours Sisters,1824-01-01,Hyacinthe-Louis de Quélen
Terciarias Franciscanas de la Madre del Divino Pastor,1872-01-16,María Ana Mogas Fondcuberta
Daughters of Our Lady of Mercy,1837-08-10,Saint María Josepha Rossello
Daughters of the Sacred Hearts of Jesus and Mary,1905-05-07,Aloisius Variara
Daughters of Our Lady of the Garden,1829-01-12,Antonio Maria Gianelli
Figlie del Sacro Cuore di Gesù,1886-02-02,Saint María of Jesus in the Blessed Sacrament
Handmaids of Charity,1840-05-18,Maria Crocifissa di Rosa
Daughters of the Sacred Heart of Jesus,1831-02-08,Teresa Eustoquio Verzeri
Religious Teachers Filippini,1707-01-01,Lucy Filippini
