col0,col1,col2
Baad,1999-01-01,Baad
J.E.T.,1974-01-01,Jet
I Gatti di Vicolo Miracoli,1985-01-01,I Gatti di Vicolo Miracoli
The Clan,1974-01-01,The Clan
The Motions,1970-01-01,The Motions
Présence,1973-01-01,Présence
Taxi Girl,1986-01-01,Taxi Girl
The Young Lions,1981-01-01,The Young Lions
Rein,2012-12-21,rein
The Cats,1985-01-01,The Cats
Sons and Daughters,2012-01-01,Sons & Daughters
Yak,1984-01-01,Yak
Tiktak,2007-12-01,Tiktak
It's a Beautiful Day,1974-01-01,It's a Beautiful Day
Heart in Hand,2015-02-01,Heart in Hand
Pooh,2016-01-01,Pooh
The Rascals,2009-08-01,The Rascals
...And Oceans,2005-01-01,Festerday
Metropol,1994-01-01,Metropol
The Dave Clark Five,1970-01-01,Count Five
