col0,col1,col2
Svart Records,Turku,IX District
Restless Records,Los Angeles,Hollywood
Unit Records,Bern,Basel
Blind Pig Records,Ann Arbor,San Francisco
HighTone Records,Oakland,Oakland
Edition Records,Cardiff,Cardiff
Rodenstein Records,Ludwigshafen,Ludwigshafen
Bar/None Records,Hoboken,Weehawken
Candid Records,New York City,London
Glitterhouse Records,Beverungen,Beverungen
Fuego Edition,Bremen,Bremen
Modern Love Records,Manchester,Manchester
Bloodshot Records,Chicago,Chicago
MIS Records,Frederiksberg,Frederiksberg
