col0,col1,col2
University of Washington School of Art + Art History + Design,University of Washington,Seattle
Midi-Pyrénées Research Institute,Institut d'Estudis Occitans,Toulouse
Odessa Regional Institute of Public Administration,National Academy of State Administration,Odessa
Stanford Graduate School of Education,Stanford University,California
Leiden University College The Hague,Campus The Hague,The Hague
"School of Materials, University of Manchester",University of Manchester,Manchester
School of International Affairs,Pennsylvania State University,University Park
Mahidol University International College,Mahidol University,Nakhon Pathom
Skaggs School of Pharmacy,"University of California, San Diego",San Diego
Centro Asociado UNED de Albacete,National University of Distance Education,Albacete
