col0,col1,col2,col3
Verkehrsbetrieb Potsdam,Potsdam,Stadtwerke Potsdam,Stadtwerke Potsdam
RATP El Djazaïr,Algiers,RATP,RATP
Transdev agglomération de Bayonne,Bayonne,Transdev,Transdev
Abellio Rail Baden-Württemberg,Stuttgart,Abellio Deutschland,Abellio Deutschland
Spree-Neiße-Bus,Forst (Lausitz),DB Regio,DB Regio
DB Busverkehr Hessen,Gießen,DB Regio,DB Regio
RM Lines,Sokolov,Spedica Group Companies,Energetický a průmyslový holding
HEAG mobilo GmbH,Darmstadt,HEAG Holding AG,HEAG Holding AG
Grimaldi Lines,Civitavecchia,Grimaldi Group,Grimaldi Group
Privolzhskaya Railway,Saratov,Russian Railways,Russian Railways
South Eastern Railway,Voronezh,Russian Railways,Russian Railways
Kaliningrad Railway,Kaliningrad,Russian Railways,Russian Railways
VIAS,Frankfurt am Main,DSB,Rur Valley railway
Westfalenbus,Münster,DB Regio NRW,DB Regio
Městská doprava Mariánské Lázně,Mariánské Lázně,Mariánské Lázně,Z-Group
Regionalverkehr Dresden,Dresden,Pirna-Sebnitz Upper Elbe Transport Company,DB Regio
Rhein-Mosel Verkehrsgesellschaft,Koblenz,DB Regio,DB Regio
Norddeutsche Eisenbahngesellschaft Niebüll,Niebüll,Société Nationale des Chemins de Fer Luxembourgeois,Société Nationale des Chemins de Fer Luxembourgeois
LOOK Busreisen,Kleve,Niederrheinische Verkehrsbetriebe,Niederrheinische Verkehrsbetriebe
Moscow Railway,Moscow,Russian Railways,Russian Railways
