col0,col1,col2
Morocco Fed Cup team,Morocco,Fed Cup
Zimbabwe Fed Cup team,Zimbabwe,Fed Cup
South Korea Fed Cup team,South Korea,Fed Cup
Turkmenistan Fed Cup team,Turkmenistan,Fed Cup
Thailand Fed Cup team,Thailand,Fed Cup
Kyrgyzstan Fed Cup team,Kyrgyzstan,Fed Cup
Israel Fed Cup team,Israel,Fed Cup
Colombia Fed Cup team,Colombia,Fed Cup
India Fed Cup team,India,Fed Cup
New Zealand Fed Cup team,New Zealand,Fed Cup
Peru Fed Cup team,Peru,Fed Cup
Chile Fed Cup team,Chile,Fed Cup
Uzbekistan Fed Cup team,Uzbekistan,Fed Cup
Algeria Fed Cup team,Algeria,Fed Cup
Kazakhstan Fed Cup team,Kazakhstan,Fed Cup
Georgia Fed Cup team,Georgia,Fed Cup
Bosnia and Herzegovina Fed Cup team,Bosnia and Herzegovina,Fed Cup
Bulgaria Fed Cup team,Bulgaria,Fed Cup
Romania Fed Cup team,Romania,Fed Cup
Slovenia Fed Cup team,Slovenia,Fed Cup
