col0,col1,col2
Roman Catholic Archdiocese of Glasgow,Glasgow City,Catholic Church
Roman Catholic Archdiocese of Riga,Ecclesiastical province of Riga,Catholic Church
Roman Catholic Archdiocese of Sant'Angelo dei Lombardi-Conza-Nusco-Bisaccia,Province of Avellino,Catholic Church
Roman Catholic Archdiocese of Rennes,Ille-et-Vilaine,Catholic Church
Roman Catholic Archdiocese of Santa Fe,New Mexico,Catholic Church
Roman Catholic Archdiocese of Washington,Hyattsville,Catholicism
Roman Catholic Archdiocese of Puebla,Puebla,Catholicism
Roman Catholic Archdiocese of Zaragoza,Zaragoza Province,Catholicism
Greek Catholic Archdiocese of Făgăraş and Alba Iulia,Alba,Catholicism
Roman Catholic Archdiocese of Tarragona,Catalonia,Catholicism
Roman Catholic Archdiocese of Quebec,Quebec,Catholicism
Roman Catholic Archdiocese of Newark,Newark,Roman Catholic
Roman Catholic Archdiocese of Lublin,Lublin Voivodeship,Catholic Church
Roman Catholic Archdiocese of Melbourne,Victoria,Catholic Church
Roman Catholic Archdiocese of Perth,Western Australia,Catholic Church
Roman Catholic Archdiocese of Oklahoma City,Oklahoma,Catholic Church
Roman Catholic Archdiocese of New York,New York,Catholic Church
Roman Catholic Archdiocese of Miami,Florida,Catholic Church
Roman Catholic Archdiocese of Lyon,Ecclesiastical Province of Lyon,Catholicism
Roman Catholic Archdiocese of Lanciano-Ortona,Province of Chieti,Catholicism
