col0,col1,col2,col3
Zimrat,458,Israel,Sdot Negev Regional Council
Shuva,570,Israel,Sdot Negev Regional Council
Kfar Maimon,296,Israel,Sdot Negev Regional Council
Shokeda,405,Israel,Sdot Negev Regional Council
Givolim,326,Israel,Sdot Negev Regional Council
Zru'a,352,Israel,Sdot Negev Regional Council
Beit HaGadi,730,Israel,Sdot Negev Regional Council
Netiv HaGdud,181,State of Palestine,Bik'at HaYarden Regional Council
Argaman,128,State of Palestine,Bik'at HaYarden Regional Council
Shadmot Mehola,553,State of Palestine,Bik'at HaYarden Regional Council
Masua,148,State of Palestine,Bik'at HaYarden Regional Council
