col0,col1,col2
GVAV-Rapiditas,Netherlands,Sportpark Kardinge
Club Athletico Paulistano,Brazil,Velódromo Paulistano
UMF Tindastóll,Iceland,Sauðárkróksvöllur
Sudet,Finland,Kouvolan keskuskenttä
FC Kiffen 08,Finland,Töölön Pallokenttä
VOC,Netherlands,Sportpark Hazelaarweg
Racing Club de Avellaneda,Argentina,Estadio Presidente Perón
Vasa IFK,Finland,Hietalahti Stadium
All Boys,Argentina,Estadio Islas Malvinas
C.A. Vélez Sarsfield,Argentina,José Amalfitani Stadium
Club Atlético San Lorenzo de Almagro,Argentina,El Nuevo Gasómetro
Vasas SC,Hungary,Stadion Rudolf Illovszky
Ferro Carril Oeste,Argentina,Estadio Arquitecto Ricardo Etcheverry
Grüner IL,Norway,Dælenenga idrettspark
Boca Juniors,Argentina,La Bombonera
Club Atlético River Plate,Argentina,Estadio Monumental Antonio Vespucio Liberti
Grasshopper Club Zürich,Switzerland,Letzigrund
IFK Malmö,Sweden,Malmö stadion
UBC Thunderbirds,Canada,Thunderbird Stadium
The Citadel Bulldogs,United States of America,Johnson Hagood Stadium
