col0,col1,col2,col3
Sotogahama Mitsuhama Junior High School,Sotogahama,25,3
Numazu City Daisan Junior High School,Numazu,449,14
Edogawa City Seishin Daiichi Junior High School,Edogawa-ku,446,15
Takamatsu Junior High School,Minato-ku,286,9
Minato Roppongi Junior High School,Minato-ku,192,9
Machida Municipal Kanai Junior High School,Machida,479,14
Bunkyo Daisan Junior High School,Bunkyō-ku,165,7
Hongoudai Junior High School,Bunkyō-ku,175,6
Tokyo Metropolitan Hakuo Senior High School-Junior High School,Tokyo,474,12
Tokyo Metropolitan Musashi Senior High School,Tokyo,358,9
"Tokyo Metropolitan both countries High School, Junior High School",Tokyo,359,9
Katsushika City Okudo Junior High School,Katsushika-ku,413,14
Oshu City Mizusawa-Minami Junior High School,Ōshū,576,20
